CASEID,YEAR
  2140,1989
  2141,1989
  2142,1989
  2143,1989
  2144,1989
  2145,1989
  2146,1989
  2147,1989
  2148,1989
  2149,1989
  2150,1989
  2151,1989
  2152,1989
  2153,1989
  2154,1989
  2155,1989
  2156,1989
  2157,1989
  2158,1989
  2159,1989
  2160,1989
  2161,1989
  2162,1989
  2163,1989
  2164,1989
  2165,1989
  2166,1989
  2167,1989
  2168,1989
  2169,1989
  2170,1989
  2171,1989
  2172,1989
  2173,1989
  2174,1989
  2175,1989
  2176,1989
  2177,1989
  2178,1989
  2179,1989
  2180,1989
  2181,1989
  2182,1989
  2183,1989
  2184,1989
  2185,1989
  2186,1989
  2187,1989
  2188,1989
  2189,1989
  2190,1989
  2191,1989
  2192,1989
  2193,1989
  2194,1989
  2195,1989
  2196,1989
  2197,1989
  2198,1989
  2199,1989
  2200,1989
  2201,1989
  2202,1989
  2203,1989
  2204,1989
  2205,1989
  2206,1989
  2207,1989
  2208,1989
  2209,1989
  2210,1989
  2211,1989
  2212,1989
  2213,1989
  2214,1989
  2215,1989
  2216,1989
  2217,1989
  2218,1989
  2219,1989
  2220,1989
  2221,1989
  2222,1989
  2223,1989
  2224,1989
  2225,1989
  2226,1989
  2227,1989
  2228,1989
  2229,1989
  2230,1989
  2231,1989
  2232,1989
  2233,1989
  2234,1989
  2235,1989
  2236,1989
  2237,1989
  2238,1989
  2239,1989
  2240,1989
  2241,1989
  2242,1989
  2243,1989
  2244,1989
  2245,1989
  2246,1989
  2247,1989
  2248,1989
  2249,1989
  2250,1989
  2251,1989
  2252,1989
  2253,1989
  2254,1989
  2255,1989
  2256,1989
  2257,1989
  2258,1989
  2259,1989
  2260,1989
  2261,1989
  2262,1989
  2263,1989
  2264,1989
  2265,1989
  2266,1989
  2267,1989
  2268,1989
  2269,1989
  2270,1989
  2271,1989
  2272,1989
  2273,1989
  2274,1989
  2275,1989
  2276,1989
  2277,1989
  2278,1989
  2279,1989
  2280,1989
  2281,1989
  2282,1989
  2283,1989
  2284,1989
  2285,1989
  2286,1989
  2287,1989
  2288,1989
  2289,1989
  2290,1989
  2291,1989
  2292,1989
  2293,1989
  2294,1989
  2295,1989
  2296,1989
  2297,1989
  2298,1989
  2299,1989
  2300,1989
  2301,1989
  2302,1989
  2303,1989
  2304,1989
  2305,1989
  2306,1989
  2307,1989
  2308,1989
  2309,1989
  2310,1989
  2311,1989
  2312,1989
  2313,1989
  2314,1989
  2315,1989
  2316,1989
  2317,1989
  2318,1989
  2319,1989
  2320,1989
  2321,1989
  2322,1989
  2323,1989
  2324,1989
  2325,1989
  2326,1989
  2327,1989
  2328,1989
  2329,1989
  2330,1989
  2331,1989
  2332,1989
  2333,1989
  2334,1989
  2335,1989
  2336,1989
  2337,1989
  2338,1989
  2339,1989
  2340,1989
  2341,1989
  2342,1989
  2343,1989
  2344,1989
  2345,1989
  2346,1989
  2347,1989
  2348,1989
  2349,1989
  2350,1989
  2351,1989
  2352,1989
  2353,1989
  2354,1989
  2355,1989
  2356,1989
  2357,1989
  2358,1989
  2359,1989
  2360,1989
  2361,1989
  2362,1989
  2363,1989
  2364,1989
  2365,1989
  2366,1989
  2367,1989
  2368,1989
  2369,1989
  2370,1989
  2371,1989
  2372,1989
  2373,1989
  2374,1989
  2375,1989
  2376,1989
  2377,1989
  2378,1989
  2379,1989
  2380,1989
  2381,1989
  2382,1989
  2383,1989
  2384,1989
  2385,1989
  2386,1989
  2387,1989
  2388,1989
  2389,1989
  2390,1989
  2391,1989
  2392,1989
  2393,1989
  2394,1989
  2395,1989
  2396,1989
  2397,1989
  2398,1989
  2399,1989
  2400,1989
  2401,1989
  2402,1989
  2403,1989
  2404,1989
  2405,1989
  2406,1989
  2407,1989
  2408,1989
  2409,1989
  2410,1989
  2411,1989
  2412,1989
  2413,1989
  2414,1989
  2415,1989
  2416,1989
  2417,1989
  2418,1989
  2419,1989
  2420,1989
  2421,1989
  2422,1989
  2423,1989
  2424,1989
  2425,1989
  2426,1989
  2427,1989
  2428,1989
  2429,1989
  2430,1989
  2431,1989
  2432,1989
  2433,1989
  2434,1989
  2435,1989
  2436,1989
  2437,1989
  2438,1989
  2439,1989
  2440,1989
  2441,1989
  2442,1989
  2443,1989
  2444,1989
  2445,1989
  2446,1989
  2447,1989
  2448,1989
  2449,1989
  2450,1989
  2451,1989
  2452,1989
  2453,1989
  2454,1989
  2455,1989
  2456,1989
  2457,1989
  2458,1989
  2459,1989
  2460,1989
  2461,1989
  2462,1989
  2463,1989
  2464,1989
  2465,1989
  2466,1989
  2467,1989
  2468,1989
  2469,1989
  2470,1989
  2471,1989
  2472,1989
  2473,1989
  2474,1989
  2475,1989
  2476,1989
  2477,1989
  2478,1989
  2479,1989
  2480,1989
  2481,1989
  2482,1989
  2483,1989
  2484,1989
  2485,1989
  2486,1989
  2487,1989
  2488,1989
  2489,1989
  2490,1989
  2491,1989
  2492,1989
  2493,1989
  2494,1989
  2495,1989
  2496,1989
  2497,1989
  2498,1989
  2499,1989
  2500,1989
  2501,1989
  2502,1989
  2503,1989
  2504,1989
  2505,1989
  2506,1989
  2507,1989
  2508,1989
  2509,1989
  2510,1989
  2511,1989
  2512,1989
  2513,1989
  2514,1989
  2515,1989
  2516,1989
  2517,1989
  2518,1989
  2519,1989
  2520,1989
  2521,1989
  2522,1989
  2523,1989
  2524,1989
  2525,1989
  2526,1989
  2527,1989
  2528,1989
  2529,1989
  2530,1989
  2531,1989
  2532,1989
  2533,1989
  2534,1989
  2535,1989
  2536,1989
  2537,1989
  2538,1989
  2539,1989
  2540,1989
  2541,1989
  2542,1989
  2543,1989
  2544,1989
  2545,1989
  2546,1989
  2547,1989
  2548,1989
  2549,1989
  2550,1989
  2551,1989
  2552,1989
  2553,1989
  2554,1989
  2555,1989
  2556,1989
  2557,1989
  2558,1989
  2559,1989
  2560,1989
  2561,1989
  2562,1989
  2563,1989
  2564,1989
  2565,1989
  2566,1989
  2567,1989
  2568,1989
  2569,1989
  2570,1989
  2571,1989
  2572,1989
  2573,1989
  2574,1989
  2575,1989
  2576,1989
  2577,1989
  2578,1989
  2579,1989
  2580,1989
  2581,1989
  2582,1989
  2583,1989
  2584,1989
  2585,1989
  2586,1989
  2587,1989
  2588,1989
  2589,1989
  2590,1989
  2591,1989
  2592,1989
  2593,1989
  2594,1989
  2595,1989
  2596,1989
  2597,1989
  2598,1989
  2599,1989
  2600,1989
  2601,1989
  2602,1989
  2603,1989
  2604,1989
  2605,1989
  2606,1989
  2607,1989
  2608,1989
  2609,1989
  2610,1989
  2611,1989
  2612,1989
  2613,1989
  2614,1989
  2615,1989
  2616,1989
  2617,1989
  2618,1989
  2619,1989
  2620,1989
  2621,1989
  2622,1989
  2623,1989
  2624,1989
  2625,1989
  2626,1989
  2627,1989
  2628,1989
  2629,1989
  2630,1989
  2631,1989
  2632,1989
  2633,1989
  2634,1989
  2635,1989
  2636,1989
  2637,1989
  2638,1989
  2639,1989
  2640,1989
  2641,1989
  2642,1989
  2643,1989
  2644,1989
  2645,1989
  2646,1989
  2647,1989
  2648,1989
  2649,1989
  2650,1989
  2651,1989
  2652,1989
  2653,1989
  2654,1989
  2655,1989
  2656,1989
  2657,1989
  2658,1989
  2659,1989
  2660,1989
  2661,1989
  2662,1989
  2663,1989
  2664,1989
  2665,1989
  2666,1989
  2667,1989
  2668,1989
  2669,1989
  2670,1989
  2671,1989
  2672,1989
  2673,1989
  2674,1989
  2675,1989
  2676,1989
  2677,1989
  2678,1989
  2679,1989
  2680,1989
  2681,1989
  2682,1989
  2683,1989
  2684,1989
  2685,1989
  2686,1989
  2687,1989
  2688,1989
  2689,1989
  2690,1989
  2691,1989
  2692,1989
  2693,1989
  2694,1989
  2695,1989
  2696,1989
  2697,1989
  2698,1989
  2699,1989
  2700,1989
  2701,1989
  2702,1989
  2703,1989
  2704,1989
  2705,1989
  2706,1989
  2707,1989
  2708,1989
  2709,1989
  2710,1989
  2711,1989
  2712,1989
  2713,1989
  2714,1989
  2715,1989
  2716,1989
  2717,1989
  2718,1989
  2719,1989
  2720,1989
  2721,1989
  2722,1989
  2723,1989
  2724,1989
  2725,1989
  2726,1989
  2727,1989
  2728,1989
  2729,1989
  2730,1989
  2731,1989
  2732,1989
  2733,1989
  2734,1989
  2735,1989
  2736,1989
  2737,1989
  2738,1989
  2739,1989
  2740,1989
  2741,1989
  2742,1989
  2743,1989
  2744,1989
  2745,1989
  2746,1989
  2747,1989
  2748,1989
  2749,1989
  2750,1989
  2751,1989
  2752,1989
  2753,1989
  2754,1989
  2755,1989
  2756,1989
  2757,1989
  2758,1989
  2759,1989
  2760,1989
  2761,1989
  2762,1989
  2763,1989
  2764,1989
  2765,1989
  2766,1989
  2767,1989
  2768,1989
  2769,1989
  2770,1989
  2771,1989
  2772,1989
  2773,1989
  2774,1989
  2775,1989
  2776,1989
  2777,1989
  2778,1989
  2779,1989
  2780,1989
  2781,1989
  2782,1989
  2783,1989
  2784,1989
  2785,1989
  2786,1989
  2787,1989
  2788,1989
  2789,1989
  2790,1989
  2791,1989
  2792,1989
  2793,1989
  2794,1989
  2795,1989
  2796,1989
  2797,1989
  2798,1989
  2799,1989
  2800,1989
  2801,1989
  2802,1989
  2803,1989
  2804,1989
  2805,1989
  2806,1989
  2807,1989
  2808,1989
  2809,1989
  2810,1989
  2811,1989
  2812,1989
  2813,1989
  2814,1989
  2815,1989
  2816,1989
  2817,1989
  2818,1989
  2819,1989
  2820,1989
  2821,1989
  2822,1989
  2823,1989
  2824,1989
  2825,1989
  2826,1989
  2827,1989
  2828,1989
  2829,1989
  2830,1989
  2831,1989
  2832,1989
  2833,1989
  2834,1989
  2835,1989
  2836,1989
  2837,1989
  2838,1989
  2839,1989
  2840,1989
  2841,1989
  2842,1989
  2843,1989
  2844,1989
  2845,1989
  2846,1989
  2847,1989
  2848,1989
  2849,1989
  2850,1989
  2851,1989
  2852,1989
  2853,1989
  2854,1989
  2855,1989
  2856,1989
  2857,1989
  2858,1989
  2859,1989
  2860,1989
  2861,1989
  2862,1989
  2863,1989
  2864,1989
  2865,1989
  2866,1989
  2867,1989
  2868,1989
  2869,1989
  2870,1989
  2871,1989
  2872,1989
  2873,1989
  2874,1989
  2875,1989
  2876,1989
  2877,1989
  2878,1989
  2879,1989
  2880,1989
  2881,1989
  2882,1989
  2883,1989
  2884,1989
  2885,1989
  2886,1989
  2887,1989
  2888,1989
  2889,1989
  2890,1989
  2891,1989
  2892,1989
  2893,1989
  2894,1989
  2895,1989
  2896,1989
  2897,1989
  2898,1989
  2899,1989
  2900,1989
  2901,1989
  2902,1989
  2903,1989
  2904,1989
  2905,1989
  2906,1989
  2907,1989
  2908,1989
  2909,1989
  2910,1989
  2911,1989
  2912,1989
  2913,1989
  2914,1989
  2915,1989
  2916,1989
  2917,1989
  2918,1989
  2919,1989
  2920,1989
  2921,1989
  2922,1989
  2923,1989
  2924,1989
  2925,1989
  2926,1989
  2927,1989
  2928,1989
  2929,1989
  2930,1989
  2931,1989
  2932,1989
  2933,1989
  2934,1989
  2935,1989
  2936,1989
  2937,1989
  2938,1989
  2939,1989
  2940,1989
  2941,1989
  2942,1989
  2943,1989
  2944,1989
  2945,1989
  2946,1989
  2947,1989
  2948,1989
  2949,1989
  2950,1989
  2951,1989
  2952,1989
  2953,1989
  2954,1989
  2955,1989
  2956,1989
  2957,1989
  2958,1989
  2959,1989
  2960,1989
  2961,1989
  2962,1989
  2963,1989
  2964,1989
  2965,1989
  2966,1989
  2967,1989
  2968,1989
  2969,1989
  2970,1989
  2971,1989
  2972,1989
  2973,1989
  2974,1989
  2975,1989
  2976,1989
  2977,1989
  2978,1989
  2979,1989
  2980,1989
  2981,1989
  2982,1989
  2983,1989
  2984,1989
  2985,1989
  2986,1989
  2987,1989
  2988,1989
  2989,1989
  2990,1989
  2991,1989
  2992,1989
  2993,1989
  2994,1989
  2995,1989
  2996,1989
  2997,1989
  2998,1989
  2999,1989
  3000,1989
  3001,1989
  3002,1989
  3003,1989
  3004,1989
  3005,1989
  3006,1989
  3007,1989
  3008,1989
  3009,1989
  3010,1989
  3011,1989
  3012,1989
  3013,1989
  3014,1989
  3015,1989
  3016,1989
  3017,1989
  3018,1989
  3019,1989
  3020,1989
  3021,1989
  3022,1989
  3023,1989
  3024,1989
  3025,1989
  3026,1989
  3027,1989
  3028,1989
  3029,1989
  3030,1989
  3031,1989
  3032,1989
  3033,1989
  3034,1989
  3035,1989
  3036,1989
  3037,1989
  3038,1989
  3039,1989
  3040,1989
  3041,1989
  3042,1989
  3043,1989
  3044,1989
  3045,1989
  3046,1989
  3047,1989
  3048,1989
  3049,1989
  3050,1989
  3051,1989
  3052,1989
  3053,1989
  3054,1989
  3055,1989
  3056,1989
  3057,1989
  3058,1989
  3059,1989
  3060,1989
  3061,1989
  3062,1989
  3063,1989
  3064,1989
  3065,1989
  3066,1989
  3067,1989
  3068,1989
  3069,1989
  3070,1989
  3071,1989
  3072,1989
  3073,1989
  3074,1989
  3075,1989
  3076,1989
  3077,1989
  3078,1989
  3079,1989
  3080,1989
  3081,1989
  3082,1989
  3083,1989
  3084,1989
  3085,1989
  3086,1989
  3087,1989
  3088,1989
  3089,1989
  3090,1989
  3091,1989
  3092,1989
  3093,1989
  3094,1989
  3095,1989
  3096,1989
  3097,1989
  3098,1989
  3099,1989
  3100,1989
  3101,1989
  3102,1989
  3103,1989
  3104,1989
  3105,1989
  3106,1989
  3107,1989
  3108,1989
  3109,1989
  3110,1989
  3111,1989
  3112,1989
  3113,1989
  3114,1989
  3115,1989
  3116,1989
  3117,1989
  3118,1989
  3119,1989
  3120,1989
  3121,1989
  3122,1989
  3123,1989
  3124,1989
  3125,1989
  3126,1989
  3127,1989
  3128,1989
  3129,1989
  3130,1989
  3131,1989
  3132,1989
  3133,1989
  3134,1989
  3135,1989
  3136,1989
  3137,1989
  3138,1989
  3139,1989
  3140,1989
  3141,1989
  3142,1989
  3143,1989
  3144,1989
  3145,1989
  3146,1989
  3147,1989
  3148,1989
  3149,1989
  3150,1989
  3151,1989
  3152,1989
  3153,1989
  3154,1989
  3155,1989
  3156,1989
  3157,1989
  3158,1989
  3159,1989
  3160,1989
  3161,1989
  3162,1989
  3163,1989
  3164,1989
  3165,1989
  3166,1989
  3167,1989
  3168,1989
  3169,1989
  3170,1989
  3171,1989
  3172,1989
  3173,1989
  3174,1989
  3175,1989
  3176,1989
  3177,1989
  3178,1989
  3179,1989
  3180,1989
  3181,1989
  3182,1989
  3183,1989
  3184,1989
  3185,1989
  3186,1989
  3187,1989
  3188,1989
  3189,1989
  3190,1989
  3191,1989
  3192,1989
  3193,1989
  3194,1989
  3195,1989
  3196,1989
  3197,1989
  3198,1989
  3199,1989
  3200,1989
  3201,1989
  3202,1989
  3203,1989
  3204,1989
  3205,1989
  3206,1989
  3207,1989
  3208,1989
  3209,1989
  3210,1989
  3211,1989
  3212,1989
  3213,1989
  3214,1989
  3215,1989
  3216,1989
  3217,1989
  3218,1989
  3219,1989
  3220,1989
  3221,1989
  3222,1989
  3223,1989
  3224,1989
  3225,1989
  3226,1989
  3227,1989
  3228,1989
  3229,1989
  3230,1989
  3231,1989
  3232,1989
  3233,1989
  3234,1989
  3235,1989
  3236,1989
  3237,1989
  3238,1989
  3239,1989
  3240,1989
  3241,1989
  3242,1989
  3243,1989
  3244,1989
  3245,1989
  3246,1989
  3247,1989
  3248,1989
  3249,1989
  3250,1989
  3251,1989
  3252,1989
  3253,1989
  3254,1989
  3255,1989
  3256,1989
  3257,1989
  3258,1989
  3259,1989
  3260,1989
  3261,1989
  3262,1989
  3263,1989
  3264,1989
  3265,1989
  3266,1989
  3267,1989
  3268,1989
  3269,1989
  3270,1989
  3271,1989
  3272,1989
  3273,1989
  3274,1989
  3275,1989
  3276,1989
  3277,1989
  3278,1989
  3279,1989
  3280,1989
  3281,1989
  3282,1989
  3283,1989
  3284,1989
  3285,1989
  3286,1989
  3287,1989
  3288,1989
  3289,1989
  3290,1989
  3291,1989
  3292,1989
  3293,1989
  3294,1989
  3295,1989
  3296,1989
  3297,1989
  3298,1989
  3299,1989
  3300,1989
  3301,1989
  3302,1989
  3303,1989
  3304,1989
  3305,1989
  3306,1989
  3307,1989
  3308,1989
  3309,1989
  3310,1989
  3311,1989
  3312,1989
  3313,1989
  3314,1989
  3315,1989
  3316,1989
  3317,1989
  3318,1989
  3319,1989
  3320,1989
  3321,1989
  3322,1989
  3323,1989
  3324,1989
  3325,1989
  3326,1989
  3327,1989
  3328,1989
  3329,1989
  3330,1989
  3331,1989
  3332,1989
  3333,1989
  3334,1989
  3335,1989
  3336,1989
  3337,1989
  3338,1989
  3339,1989
  3340,1989
  3341,1989
  3342,1989
  3343,1989
  3344,1989
  3345,1989
  3346,1989
  3347,1989
  3348,1989
  3349,1989
  3350,1989
  3351,1989
  3352,1989
  3353,1989
  3354,1989
  3355,1989
  3356,1989
  3357,1989
  3358,1989
  3359,1989
  3360,1989
  3361,1989
  3362,1989
  3363,1989
  3364,1989
  3365,1989
  3366,1989
  3367,1989
  3368,1989
  3369,1989
  3370,1989
  3371,1989
  3372,1989
  3373,1989
  3374,1989
  3375,1989
  3376,1989
  3377,1989
  3378,1989
  3379,1989
  3380,1989
  3381,1989
  3382,1989
  3383,1989
  3384,1989
  3385,1989
  3386,1989
  3387,1989
  3388,1989
  3389,1989
  3390,1989
  3391,1989
  3392,1989
  3393,1989
  3394,1989
  3395,1989
  3396,1989
  3397,1989
  3398,1989
  3399,1989
  3400,1989
  3401,1989
  3402,1989
  3403,1989
  3404,1989
  3405,1989
  3406,1989
  3407,1989
  3408,1989
  3409,1989
  3410,1989
  3411,1989
  3412,1989
  3413,1989
  3414,1989
  3415,1989
  3416,1989
  3417,1989
  3418,1989
  3419,1989
  3420,1989
  3421,1989
  3422,1989
  3423,1989
  3424,1989
  3425,1989
  3426,1989
  3427,1989
  3428,1989
  3429,1989
  3430,1989
  3431,1989
  3432,1989
  3433,1989
  3434,1989
  3435,1989
  3436,1989
  3437,1989
  3438,1989
  3439,1989
  3440,1989
  3441,1989
  3442,1989
  3443,1989
  3444,1989
  3445,1989
  3446,1989
  3447,1989
  3448,1989
  3449,1989
  3450,1989
  3451,1989
  3452,1989
  3453,1989
  3454,1989
  3455,1989
  3456,1989
  3457,1989
  3458,1989
  3459,1989
  3460,1989
  3461,1989
